state,lga_name_2018,long,lat,id,poly_type,focal_dist,polygon
Tasmania,Devonport (C),146.43647732664843,-41.01104879417412,4,hex,199704.06383793268,1
Tasmania,Devonport (C),146.03647732664842,-41.24198890184997,5,hex,199704.06383793268,1
Tasmania,Devonport (C),146.03647732664842,-41.70386911720167,6,hex,199704.06383793268,1
Queensland,Diamantina (S),140.03647732664845,-25.3071214722163,1,hex,1147487.7208006156,1
Queensland,Diamantina (S),140.43647732664846,-25.076181364540446,2,hex,1147487.7208006156,1
Queensland,Diamantina (S),140.43647732664846,-24.614301149188748,3,hex,1147487.7208006156,1
Queensland,Diamantina (S),140.03647732664845,-24.383361041512895,4,hex,1147487.7208006156,1
Queensland,Diamantina (S),139.63647732664845,-24.614301149188748,5,hex,1147487.7208006156,1
Queensland,Diamantina (S),139.63647732664845,-25.076181364540446,6,hex,1147487.7208006156,1
Western Australia,Donnybrook-Balingup (S),115.63647732664843,-34.31378567157446,1,hex,190556.1761795719,1
Western Australia,Donnybrook-Balingup (S),116.03647732664844,-34.08284556389861,2,hex,190556.1761795719,1
Western Australia,Donnybrook-Balingup (S),116.03647732664844,-33.62096534854691,3,hex,190556.1761795719,1
Western Australia,Donnybrook-Balingup (S),115.63647732664843,-33.39002524087106,4,hex,190556.1761795719,1
Western Australia,Donnybrook-Balingup (S),115.23647732664843,-33.62096534854691,5,hex,190556.1761795719,1
Western Australia,Donnybrook-Balingup (S),115.23647732664843,-34.08284556389861,6,hex,190556.1761795719,1
Queensland,Doomadgee (S),142.03647732664842,-24.614301149188748,1,hex,1030323.3403732049,1
Queensland,Doomadgee (S),142.43647732664843,-24.383361041512895,2,hex,1030323.3403732049,1
Queensland,Doomadgee (S),142.43647732664843,-23.921480826161197,3,hex,1030323.3403732049,1
Queensland,Doomadgee (S),142.03647732664842,-23.690540718485344,4,hex,1030323.3403732049,1
Queensland,Doomadgee (S),141.63647732664842,-23.921480826161197,5,hex,1030323.3403732049,1
Queensland,Doomadgee (S),141.63647732664842,-24.383361041512895,6,hex,1030323.3403732049,1
Tasmania,Dorset (M),147.63647732664845,-41.241988901849965,1,hex,200367.68309303196,1
Tasmania,Dorset (M),148.03647732664845,-41.011048794174116,2,hex,200367.68309303196,1
Tasmania,Dorset (M),148.03647732664845,-40.54916857882242,3,hex,200367.68309303196,1
Tasmania,Dorset (M),147.63647732664845,-40.31822847114657,4,hex,200367.68309303196,1
Tasmania,Dorset (M),147.23647732664844,-40.54916857882242,5,hex,200367.68309303196,1
Tasmania,Dorset (M),147.23647732664844,-41.011048794174116,6,hex,200367.68309303196,1
Queensland,Douglas (S),143.63647732664845,-16.300457272858136,1,hex,1478386.834705948,1
Queensland,Douglas (S),144.03647732664845,-16.069517165182283,2,hex,1478386.834705948,1
Queensland,Douglas (S),144.03647732664845,-15.607636949830583,3,hex,1478386.834705948,1
Queensland,Douglas (S),143.63647732664845,-15.376696842154734,4,hex,1478386.834705948,1
Queensland,Douglas (S),143.23647732664844,-15.607636949830583,5,hex,1478386.834705948,1
Queensland,Douglas (S),143.23647732664844,-16.069517165182283,6,hex,1478386.834705948,1
Western Australia,Dowerin (S),122.83647732664843,-31.54250437946426,1,hex,152981.74300209698,1
Western Australia,Dowerin (S),123.23647732664844,-31.311564271788406,2,hex,152981.74300209698,1
Western Australia,Dowerin (S),123.23647732664844,-30.849684056436708,3,hex,152981.74300209698,1
Western Australia,Dowerin (S),122.83647732664843,-30.618743948760855,4,hex,152981.74300209698,1
Western Australia,Dowerin (S),122.43647732664843,-30.849684056436708,5,hex,152981.74300209698,1
Western Australia,Dowerin (S),122.43647732664843,-31.311564271788406,6,hex,152981.74300209698,1
New South Wales,Dubbo Regional (A),142.03647732664842,-32.928145025519356,1,hex,273413.21579981514,1
New South Wales,Dubbo Regional (A),142.43647732664843,-32.69720491784351,2,hex,273413.21579981514,1
New South Wales,Dubbo Regional (A),142.43647732664843,-32.23532470249181,3,hex,273413.21579981514,1
New South Wales,Dubbo Regional (A),142.03647732664842,-32.00438459481596,4,hex,273413.21579981514,1
New South Wales,Dubbo Regional (A),141.63647732664842,-32.23532470249181,5,hex,273413.21579981514,1
New South Wales,Dubbo Regional (A),141.63647732664842,-32.69720491784351,6,hex,273413.21579981514,1
Western Australia,Dumbleyung (S),117.63647732664845,-33.6209653485469,1,hex,244128.20946538818,1
Western Australia,Dumbleyung (S),118.03647732664845,-33.390025240871054,2,hex,244128.20946538818,1
Western Australia,Dumbleyung (S),118.03647732664845,-32.928145025519356,3,hex,244128.20946538818,1
Western Australia,Dumbleyung (S),117.63647732664845,-32.69720491784351,4,hex,244128.20946538818,1
Western Australia,Dumbleyung (S),117.23647732664844,-32.928145025519356,5,hex,244128.20946538818,1
Western Australia,Dumbleyung (S),117.23647732664844,-33.390025240871054,6,hex,244128.20946538818,1
Western Australia,Dundas (S),117.23647732664844,-28.771223087354056,1,hex,810512.8816269832,1
Western Australia,Dundas (S),117.63647732664845,-28.540282979678203,2,hex,810512.8816269832,1
Western Australia,Dundas (S),117.63647732664845,-28.078402764326505,3,hex,810512.8816269832,1
Western Australia,Dundas (S),117.23647732664844,-27.847462656650652,4,hex,810512.8816269832,1
Western Australia,Dundas (S),116.83647732664843,-28.078402764326505,5,hex,810512.8816269832,1
Western Australia,Dundas (S),116.83647732664843,-28.540282979678203,6,hex,810512.8816269832,1
New South Wales,Dungog (A),150.43647732664843,-29.464043410381606,1,hex,178593.4181081634,1
New South Wales,Dungog (A),150.83647732664843,-29.233103302705754,2,hex,178593.4181081634,1
New South Wales,Dungog (A),150.83647732664843,-28.771223087354056,3,hex,178593.4181081634,1
New South Wales,Dungog (A),150.43647732664843,-28.540282979678203,4,hex,178593.4181081634,1
New South Wales,Dungog (A),150.03647732664842,-28.771223087354056,5,hex,178593.4181081634,1
New South Wales,Dungog (A),150.03647732664842,-29.233103302705754,6,hex,178593.4181081634,1
Northern Territory,East Arnhem (R),131.63647732664845,-20.45737921102344,1,hex,524758.6438156421,1
Northern Territory,East Arnhem (R),132.03647732664845,-20.226439103347587,2,hex,524758.6438156421,1
Northern Territory,East Arnhem (R),132.03647732664845,-19.76455888799589,3,hex,524758.6438156421,1
Northern Territory,East Arnhem (R),131.63647732664845,-19.533618780320037,4,hex,524758.6438156421,1
Northern Territory,East Arnhem (R),131.23647732664844,-19.76455888799589,5,hex,524758.6438156421,1
Northern Territory,East Arnhem (R),131.23647732664844,-20.226439103347587,6,hex,524758.6438156421,1
Western Australia,East Fremantle (T),114.83647732664843,-34.31378567157446,1,hex,11426.885903869053,1
Western Australia,East Fremantle (T),115.23647732664844,-34.08284556389861,2,hex,11426.885903869053,1
Western Australia,East Fremantle (T),115.23647732664844,-33.62096534854691,3,hex,11426.885903869053,1
Western Australia,East Fremantle (T),114.83647732664843,-33.39002524087106,4,hex,11426.885903869053,1
Western Australia,East Fremantle (T),114.43647732664843,-33.62096534854691,5,hex,11426.885903869053,1
Western Australia,East Fremantle (T),114.43647732664843,-34.08284556389861,6,hex,11426.885903869053,1
Victoria,East Gippsland (S),144.03647732664845,-41.93480922487752,1,hex,244323.0383193323,1
Victoria,East Gippsland (S),144.43647732664846,-41.70386911720167,2,hex,244323.0383193323,1
Victoria,East Gippsland (S),144.43647732664846,-41.24198890184997,3,hex,244323.0383193323,1
Victoria,East Gippsland (S),144.03647732664845,-41.01104879417412,4,hex,244323.0383193323,1
Victoria,East Gippsland (S),143.63647732664845,-41.24198890184997,5,hex,244323.0383193323,1
Victoria,East Gippsland (S),143.63647732664845,-41.70386911720167,6,hex,244323.0383193323,1
Western Australia,East Pilbara (S),123.63647732664843,-21.843019857078545,1,hex,1289736.5628721307,1
Western Australia,East Pilbara (S),124.03647732664844,-21.612079749402692,2,hex,1289736.5628721307,1
Western Australia,East Pilbara (S),124.03647732664844,-21.150199534050994,3,hex,1289736.5628721307,1
Western Australia,East Pilbara (S),123.63647732664843,-20.91925942637514,4,hex,1289736.5628721307,1
Western Australia,East Pilbara (S),123.23647732664843,-21.150199534050994,5,hex,1289736.5628721307,1
Western Australia,East Pilbara (S),123.23647732664843,-21.612079749402692,6,hex,1289736.5628721307,1
New South Wales,Edward River (A),144.83647732664843,-32.23532470249181,1,hex,293803.5682011779,1
New South Wales,Edward River (A),145.23647732664844,-32.00438459481596,2,hex,293803.5682011779,1
New South Wales,Edward River (A),145.23647732664844,-31.54250437946426,3,hex,293803.5682011779,1
New South Wales,Edward River (A),144.83647732664843,-31.311564271788406,4,hex,293803.5682011779,1
New South Wales,Edward River (A),144.43647732664843,-31.54250437946426,5,hex,293803.5682011779,1
New South Wales,Edward River (A),144.43647732664843,-32.00438459481596,6,hex,293803.5682011779,1
South Australia,Elliston (DC),134.83647732664843,-34.31378567157446,1,hex,335902.6917468121,1
South Australia,Elliston (DC),135.23647732664844,-34.08284556389861,2,hex,335902.6917468121,1
South Australia,Elliston (DC),135.23647732664844,-33.62096534854691,3,hex,335902.6917468121,1
South Australia,Elliston (DC),134.83647732664843,-33.39002524087106,4,hex,335902.6917468121,1
South Australia,Elliston (DC),134.43647732664843,-33.62096534854691,5,hex,335902.6917468121,1
South Australia,Elliston (DC),134.43647732664843,-34.08284556389861,6,hex,335902.6917468121,1
Western Australia,Esperance (S),118.83647732664843,-32.928145025519356,1,hex,617807.8233768716,1
Western Australia,Esperance (S),119.23647732664844,-32.69720491784351,2,hex,617807.8233768716,1
Western Australia,Esperance (S),119.23647732664844,-32.23532470249181,3,hex,617807.8233768716,1
Western Australia,Esperance (S),118.83647732664843,-32.00438459481596,4,hex,617807.8233768716,1
Western Australia,Esperance (S),118.43647732664843,-32.23532470249181,5,hex,617807.8233768716,1
Western Australia,Esperance (S),118.43647732664843,-32.69720491784351,6,hex,617807.8233768716,1
Queensland,Etheridge (S),143.63647732664845,-19.07173856496834,1,hex,1379614.0668365406,1
Queensland,Etheridge (S),144.03647732664845,-18.840798457292486,2,hex,1379614.0668365406,1
Queensland,Etheridge (S),144.03647732664845,-18.378918241940788,3,hex,1379614.0668365406,1
Queensland,Etheridge (S),143.63647732664845,-18.147978134264935,4,hex,1379614.0668365406,1
Queensland,Etheridge (S),143.23647732664844,-18.378918241940788,5,hex,1379614.0668365406,1
Queensland,Etheridge (S),143.23647732664844,-18.840798457292486,6,hex,1379614.0668365406,1
New South Wales,Eurobodalla (A),150.83647732664843,-39.85634825579487,1,hex,104344.16009701497,1
New South Wales,Eurobodalla (A),151.23647732664844,-39.62540814811902,2,hex,104344.16009701497,1
New South Wales,Eurobodalla (A),151.23647732664844,-39.16352793276732,3,hex,104344.16009701497,1
New South Wales,Eurobodalla (A),150.83647732664843,-38.932587825091474,4,hex,104344.16009701497,1
New South Wales,Eurobodalla (A),150.43647732664843,-39.16352793276732,5,hex,104344.16009701497,1
New South Wales,Eurobodalla (A),150.43647732664843,-39.62540814811902,6,hex,104344.16009701497,1
Western Australia,Exmouth (S),114.03647732664844,-23.228660503133646,1,hex,1058153.9926527073,1
Western Australia,Exmouth (S),114.43647732664844,-22.997720395457794,2,hex,1058153.9926527073,1
Western Australia,Exmouth (S),114.43647732664844,-22.535840180106096,3,hex,1058153.9926527073,1
Western Australia,Exmouth (S),114.03647732664844,-22.304900072430243,4,hex,1058153.9926527073,1
Western Australia,Exmouth (S),113.63647732664843,-22.535840180106096,5,hex,1058153.9926527073,1
Western Australia,Exmouth (S),113.63647732664843,-22.997720395457794,6,hex,1058153.9926527073,1
New South Wales,Fairfield (C),143.23647732664844,-32.23532470249181,1,hex,27472.80837387552,1
New South Wales,Fairfield (C),143.63647732664845,-32.00438459481596,2,hex,27472.80837387552,1
New South Wales,Fairfield (C),143.63647732664845,-31.54250437946426,3,hex,27472.80837387552,1
New South Wales,Fairfield (C),143.23647732664844,-31.311564271788406,4,hex,27472.80837387552,1
New South Wales,Fairfield (C),142.83647732664843,-31.54250437946426,5,hex,27472.80837387552,1
New South Wales,Fairfield (C),142.83647732664843,-32.00438459481596,6,hex,27472.80837387552,1
New South Wales,Federation (A),140.03647732664845,-37.777887286712215,1,hex,260702.5463445831,1
New South Wales,Federation (A),140.43647732664846,-37.546947179036366,2,hex,260702.5463445831,1
New South Wales,Federation (A),140.43647732664846,-37.08506696368467,3,hex,260702.5463445831,1
New South Wales,Federation (A),140.03647732664845,-36.85412685600882,4,hex,260702.5463445831,1
New South Wales,Federation (A),139.63647732664845,-37.08506696368467,5,hex,260702.5463445831,1
New South Wales,Federation (A),139.63647732664845,-37.546947179036366,6,hex,260702.5463445831,1
Tasmania,Flinders (M) (Tas.),149.23647732664844,-39.85634825579487,1,hex,321969.60523407976,1
Tasmania,Flinders (M) (Tas.),149.63647732664845,-39.62540814811902,2,hex,321969.60523407976,1
Tasmania,Flinders (M) (Tas.),149.63647732664845,-39.16352793276732,3,hex,321969.60523407976,1
Tasmania,Flinders (M) (Tas.),149.23647732664844,-38.932587825091474,4,hex,321969.60523407976,1
Tasmania,Flinders (M) (Tas.),148.83647732664843,-39.16352793276732,5,hex,321969.60523407976,1
Tasmania,Flinders (M) (Tas.),148.83647732664843,-39.62540814811902,6,hex,321969.60523407976,1
Queensland,Flinders (S) (Qld),144.43647732664843,-21.843019857078545,1,hex,1138942.6440842473,1
Queensland,Flinders (S) (Qld),144.83647732664843,-21.612079749402692,2,hex,1138942.6440842473,1
Queensland,Flinders (S) (Qld),144.83647732664843,-21.150199534050994,3,hex,1138942.6440842473,1
Queensland,Flinders (S) (Qld),144.43647732664843,-20.91925942637514,4,hex,1138942.6440842473,1
Queensland,Flinders (S) (Qld),144.03647732664842,-21.150199534050994,5,hex,1138942.6440842473,1
Queensland,Flinders (S) (Qld),144.03647732664842,-21.612079749402692,6,hex,1138942.6440842473,1
South Australia,Flinders Ranges (DC),134.83647732664843,-27.385582441298954,1,hex,318356.57752718695,1
South Australia,Flinders Ranges (DC),135.23647732664844,-27.1546423336231,2,hex,318356.57752718695,1
South Australia,Flinders Ranges (DC),135.23647732664844,-26.692762118271403,3,hex,318356.57752718695,1
South Australia,Flinders Ranges (DC),134.83647732664843,-26.46182201059555,4,hex,318356.57752718695,1
South Australia,Flinders Ranges (DC),134.43647732664843,-26.692762118271403,5,hex,318356.57752718695,1
South Australia,Flinders Ranges (DC),134.43647732664843,-27.1546423336231,6,hex,318356.57752718695,1
New South Wales,Forbes (A),147.23647732664844,-32.23532470249181,1,hex,236874.05783658032,1
New South Wales,Forbes (A),147.63647732664845,-32.00438459481596,2,hex,236874.05783658032,1
New South Wales,Forbes (A),147.63647732664845,-31.54250437946426,3,hex,236874.05783658032,1
New South Wales,Forbes (A),147.23647732664844,-31.311564271788406,4,hex,236874.05783658032,1
New South Wales,Forbes (A),146.83647732664843,-31.54250437946426,5,hex,236874.05783658032,1
New South Wales,Forbes (A),146.83647732664843,-32.00438459481596,6,hex,236874.05783658032,1
South Australia,Franklin Harbour (DC),130.03647732664842,-32.928145025519356,1,hex,216435.92102118095,1
South Australia,Franklin Harbour (DC),130.43647732664843,-32.69720491784351,2,hex,216435.92102118095,1
South Australia,Franklin Harbour (DC),130.43647732664843,-32.23532470249181,3,hex,216435.92102118095,1
South Australia,Franklin Harbour (DC),130.03647732664842,-32.00438459481596,4,hex,216435.92102118095,1
South Australia,Franklin Harbour (DC),129.63647732664842,-32.23532470249181,5,hex,216435.92102118095,1
South Australia,Franklin Harbour (DC),129.63647732664842,-32.69720491784351,6,hex,216435.92102118095,1
Victoria,Frankston (C),147.23647732664844,-40.54916857882242,1,hex,39040.81083134873,1
Victoria,Frankston (C),147.63647732664845,-40.31822847114657,2,hex,39040.81083134873,1
Victoria,Frankston (C),147.63647732664845,-39.85634825579487,3,hex,39040.81083134873,1
Victoria,Frankston (C),147.23647732664844,-39.62540814811902,4,hex,39040.81083134873,1
Victoria,Frankston (C),146.83647732664843,-39.85634825579487,5,hex,39040.81083134873,1
Victoria,Frankston (C),146.83647732664843,-40.31822847114657,6,hex,39040.81083134873,1
Queensland,Fraser Coast (R),147.23647732664844,-21.150199534050994,1,hex,210461.37019589686,1
Queensland,Fraser Coast (R),147.63647732664845,-20.91925942637514,2,hex,210461.37019589686,1
